SKU,NAME,Est. Monthly,MAX,January-20,February-20,March-20,April-20,May-20,May-19,June-19,July-19,August-19,September-19,October-19,November-19,December-19,Vendor,Case Lot,Category
J04768,Yogi Farms Green Apple 60ml 6MG,5,10,2,6,1,10,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04770,Yogi Farms Green Apple ICE 60ml 3MG,11,18,18,0,0,3,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04771,Yogi Farms Green Apple ICE 60ml 6MG,5,9,1,4,9,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04772,Yogi Farms Pomegranate 60ml 0MG,3,6,0,3,2,6,1,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04774,Yogi Farms Pomegranate 60ml 6MG,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04775,Yogi Farms Pomegranate ICE 60ml 0MG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04776,Yogi Farms Pomegranate ICE 60ml 3MG,8,17,17,4,8,4,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04777,Yogi Farms Pomegranate ICE 60ml 6MG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04779,Yogi Farms Pineapple 60ml 3MG,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04780,Yogi Farms Pineapple 60ml 6MG,4,5,2,5,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04782,Yogi Farms Pineapple ICE 60ml 3MG,7,18,18,4,1,2,8,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04785,Yogi Farms White Grape 60ml 3MG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04787,Yogi Farms White Grape ICE 60ml 0MG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04788,Yogi Farms White Grape ICE 60ml 3MG,8,19,19,2,0,2,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04801,Yogi Farms Salt Pineapple ICE 30ml 50MG,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,,,
J04818,VooPoo Drag Nano Pod Cartridge 1.0ml (Pack of 4),730,1428,1428,31,0,0,0,0,0,0,0,0,0,0,0,VOOPOO,,Pods & Cartridges
J04819,Glas Basix Mango Tango 60ml 0MG,11,22,12,13,2,8,22,0,0,0,0,0,0,0,0,GLAS,,E-liquid
J04820,Glas Basix Mango Tango 60ml 3MG,166,254,129,196,137,254,116,0,0,0,0,0,0,0,0,GLAS,,E-liquid
J04821,Glas Basix Mango Tango 60ml 6MG,81,127,60,63,74,127,81,0,0,0,0,0,0,0,0,GLAS,,E-liquid
J04824,Cloud Nurdz Kiwi Melon 100ml 0MG,3,7,0,7,2,1,0,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04825,Cloud Nurdz Kiwi Melon 100ml 3MG,160,261,52,193,77,261,217,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04826,Cloud Nurdz Kiwi Melon 100ml 6MG,73,112,25,93,56,77,112,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04827,Cloud Nurdz Kiwi Melon Iced 100ml 0MG,3,5,0,0,2,5,3,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04828,Cloud Nurdz Kiwi Melon Iced 100ml 3MG,90,178,50,150,12,178,62,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04829,Cloud Nurdz Kiwi Melon Iced 100ml 6MG,34,49,0,42,9,49,37,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04830,Cloud Nurdz Salts Kiwi Melon 30ml 25MG,30,50,10,50,19,26,46,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04831,Cloud Nurdz Salts Kiwi Melon 30ml 50MG,30,49,11,49,19,28,42,0,0,0,0,0,0,0,0,Yogi,,E-liquid
J04835,Dinner Lady Salts Watermelon Slices 30ml 30MG,50,118,40,48,27,15,118,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04836,Dinner Lady Salts Watermelon Slices 30ml 50MG,28,41,25,37,13,26,41,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04837,Dinner Lady Salts Apple Sours 30ml 30MG,30,42,33,32,11,34,42,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04838,Dinner Lady Salts Apple Sours 30ml 50MG,33,44,44,30,13,37,41,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04839,Dinner Lady Salts Lemon Sherbets 30ml 30MG,90,120,100,115,26,0,120,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04840,Dinner Lady Salts Lemon Sherbets 30ml 50MG,45,80,21,44,41,40,80,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04841,Dinner Lady Salts Bubble Trouble 30ml 30MG,70,171,51,44,34,52,171,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04842,Dinner Lady Salts Bubble Trouble 30ml 50MG,38,78,35,31,25,23,78,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04843,Dinner Lady Salts Sweet Fusion 30ml 30MG,28,41,25,41,21,19,33,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04844,Dinner Lady Salts Sweet Fusion 30ml 50MG,29,60,24,19,14,27,60,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04845,Dinner Lady Salts Strawberry ICE 30ml 30MG,31,40,37,40,15,25,40,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04846,Dinner Lady Salts Strawberry ICE 30ml 50MG,25,40,21,24,6,34,40,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04847,Dinner Lady Salts Strawberry Macaroon 30ml 30MG,79,160,59,55,47,74,160,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04848,Dinner Lady Salts Strawberry Macaroon 30ml 50MG,29,40,25,26,30,24,40,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04849,Dinner Lady Salts Heisen Lady 30ml 30MG,25,46,25,19,7,28,46,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04850,Dinner Lady Salts Heisen Lady 30ml 50MG,25,48,26,18,6,28,48,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04851,Trill Classix Nilla Nade 60ml 0MG,10,18,18,0,0,2,0,0,0,0,0,0,0,0,0,Trill Classix,,E-liquid
J04854,Trill Classix Fuzzy Nilla 60ml 0MG,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Trill Classix,,E-liquid
J04855,Trill Classix Fuzzy Nilla 60ml 3MG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Trill Classix,,E-liquid
J04857,360 Twist E-Liquids Triple Red 3x60ml 0MG,3,6,1,0,3,6,0,0,0,0,0,0,0,0,0,Twist E-Liquids,,E-liquid
J04858,360 Twist E-Liquids Triple Red 3x60ml 3MG,80,112,7,112,90,93,100,0,0,0,0,0,0,0,0,Twist E-Liquids,,E-liquid
J04859,360 Twist E-Liquids Triple Red 3x60ml 6MG,43,50,38,41,46,42,50,0,0,0,0,0,0,0,0,Twist E-Liquids,,E-liquid
J04863,Fruit POP! Blueberry Lemonade ICED 100ml 3MG,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,POP! Vapors,,E-liquid
J04865,The Milkman Salt Peach ICE 30ml 40MG,13,24,24,1,0,0,0,0,0,0,0,0,0,0,0,The Milkman,,E-liquid
J04868,Dinner Lady Purple Rain 60ml 0MG,20,25,20,15,20,25,18,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04869,Dinner Lady Purple Rain 60ml 3MG,58,132,71,65,5,132,16,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04870,Dinner Lady Purple Rain 60ml 6MG,37,70,15,31,39,29,70,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04871,Dinner Lady Berry Blast 60ml 0MG,23,27,27,10,25,25,27,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04872,Dinner Lady Berry Blast 60ml 3MG,72,98,35,70,85,98,70,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04873,Dinner Lady Berry Blast 60ml 6MG,41,59,35,35,35,41,59,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04874,Dinner Lady Melon Twist 60ml 0MG,23,32,32,10,22,24,25,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04875,Dinner Lady Melon Twist 60ml 3MG,83,163,46,60,80,68,163,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04876,Dinner Lady Melon Twist 60ml 6MG,28,45,25,34,28,7,45,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04877,Dinner Lady Pink Wave 60ml 0MG,17,38,31,5,7,5,38,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04878,Dinner Lady Pink Wave 60ml 3MG,49,92,35,26,44,0,92,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04879,Dinner Lady Pink Wave 60ml 6MG,21,35,15,15,20,0,35,0,0,0,0,0,0,0,0,Dinner Lady,,E-liquid
J04881,Fruit Monster Blueberry Raspberry Lemon 100ml 0MG,24,34,18,34,19,26,21,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04882,Fruit Monster Blueberry Raspberry Lemon 100ml 3MG,184,300,177,182,254,300,6,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04883,Fruit Monster Blueberry Raspberry Lemon 100ml 6MG,99,181,117,46,181,84,66,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04884,Fruit Monster Strawberry Kiwi Pomegranate 100ml 0MG,43,79,79,17,45,44,30,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04885,Fruit Monster Strawberry Kiwi Pomegranate 100ml 3MG,195,430,139,196,204,430,8,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04886,Fruit Monster Strawberry Kiwi Pomegranate 100ml 6MG,100,178,132,38,178,137,15,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04887,Fruit Monster Salts Blueberry Raspberry Lemon 30ml 24MG,74,150,1,150,7,136,0,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04888,Fruit Monster Salts Blueberry Raspberry Lemon 30ml 48MG,58,93,0,75,6,93,0,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04889,Fruit Monster Salts Strawberry Kiwi Pomegranate 30ml 24MG,92,151,68,151,16,134,0,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04890,Fruit Monster Salts Strawberry Kiwi Pomegranate 30ml 48MG,58,101,65,26,101,96,3,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04891,Ice Monster Salts Strawmelon Apple 30ml 24MG,19,37,37,9,32,17,1,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04892,Ice Monster Salts Strawmelon Apple 30ml 48MG,25,44,44,4,32,18,0,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04893,Fruit Monster Mango Peach Guava 100ml 0MG,43,72,66,26,41,72,9,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04894,Fruit Monster Mango Peach Guava 100ml 3MG,201,341,230,134,341,212,89,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04895,Fruit Monster Mango Peach Guava 100ml 6MG,112,171,119,104,171,112,53,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04896,Fruit Monster Salts Mango Peach Guava 30ml 24MG,61,125,50,125,22,103,4,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04897,Fruit Monster Salts Mango Peach Guava 30ml 48MG,41,53,53,52,50,43,7,0,0,0,0,0,0,0,0,Monster Vape Labs,,E-liquid
J04901,Boba Manggo 60ml 0MG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Jazzy Boba,,E-liquid
J04902,Boba Manggo 60ml 3MG,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Jazzy Boba,,E-liquid
J04903,Boba Manggo 60ml 6MG,10,16,16,3,0,0,0,0,0,0,0,0,0,0,0,Jazzy Boba,,E-liquid
J04910,Tab Marauder 30ml 45MG,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Tab,,E-liquid
J04913,Tab Swordbreaker 30ml 30MG,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Tab,,E-liquid
J04914,Tab Swordbreaker 30ml 45MG,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,Tab,,E-liquid
J04915,NKD 100 Salt Tobacco Euro Gold 30ml 35MG,30,60,0,60,14,14,30,0,0,0,0,0,0,0,0,Naked 100,,E-liquid
J04916,NKD 100 Salt Tobacco Euro Gold 30ml 50MG,19,34,2,13,32,15,34,0,0,0,0,0,0,0,0,Naked 100,,E-liquid
J04917,NKD 100 Salt Tobacco Cuban Blend 30ml 35MG,43,64,0,6,58,0,64,0,0,0,0,0,0,0,0,Naked 100,,E-liquid
J04918,NKD 100 Salt Tobacco Cuban Blend 30ml 50MG,24,34,0,30,34,15,15,0,0,0,0,0,0,0,0,Naked 100,,E-liquid
J04919,Aqua Salts Fresh Momentum 30ml 35MG,12,25,25,2,9,23,2,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04920,Aqua Salts Fresh Momentum 30ml 50MG,25,44,38,14,44,5,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04928,Okami Berry Go-Yard 100ml 3MG,7,18,18,6,2,6,2,0,0,0,0,0,0,0,0,Okami,,E-liquid
J04929,Okami Berry Go-Yard 100ml 6MG,5,17,17,1,1,5,1,0,0,0,0,0,0,0,0,Okami,,E-liquid
J04930,Salt Factory Tobacco 30ml 35MG,12,18,18,0,10,10,10,0,0,0,0,0,0,0,0,Air Factory,,E-liquid
J04931,Salt Factory Tobacco 30ml 50MG,20,28,23,14,11,25,28,0,0,0,0,0,0,0,0,Air Factory,,E-liquid
J04932,Salt Factory Mango 30ml 35MG,32,54,23,22,31,54,31,0,0,0,0,0,0,0,0,Air Factory,,E-liquid
J04933,Salt Factory Mango 30ml 50MG,32,58,16,17,24,58,43,0,0,0,0,0,0,0,0,Air Factory,,E-liquid
J04934,Milkshake Liquids Salt Breezy Shake 30ml 35MG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MilkShake Liquids,,E-liquid
J04937,Milkshake Liquids Salt Bomberry Shake 30ml 55MG,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,MilkShake Liquids,,E-liquid
J04959,POP! Vapors Dream Tart 100ml 3MG,20,49,39,49,4,4,4,0,0,0,0,0,0,0,0,POP! Vapors,,E-liquid
J04960,POP! Vapors Neon 100ml 3MG,14,26,26,2,0,0,0,0,0,0,0,0,0,0,0,POP! Vapors,,E-liquid
J04961,POP! Vapors Pink Burst 100ml 3MG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,POP! Vapors,,E-liquid
J04962,Aqua Tobacco Rapid (Previously American Red) 60ml 0MG,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04963,Aqua Tobacco Rapid (Previously American Red) 60ml 3MG,8,15,15,3,8,6,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04964,Aqua (Previously American Red) 60ml 6MG,4,5,0,0,0,5,2,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04965,Aqua Tobacco Blast (Previously New Menthol) 60ml 0MG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04966,Aqua Tobacco Blast (Previously New Menthol) 60ml 3MG,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04967,Aqua Tobacco Blast (Previously New Menthol) 60ml 6MG,8,16,11,5,3,16,5,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04969,Aqua Tobacco Hydra (Previously Gold) 60ml 3MG,5,8,8,3,3,6,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04970,Aqua Tobacco Hydra (Previously Gold) 60ml 6MG,4,6,4,1,0,3,6,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04971,Aqua Classic Cyclone 60ml 0MG,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04972,Aqua Classic Cyclone 60ml 3MG,10,15,15,5,0,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04973,Aqua Classic Cyclone 60ml 6MG,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04974,Aqua Classic Lush 60ml 0MG,5,7,5,3,0,7,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04975,Aqua Classic Lush 60ml 3MG,9,26,26,6,2,1,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04976,Aqua Classic Lush 60ml 6MG,7,12,12,8,1,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04977,Aqua Classic Surge 60ml 0MG,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04978,Aqua Classic Surge 60ml 3MG,10,15,15,5,0,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04979,Aqua Classic Surge 60ml 6MG,10,18,18,18,2,2,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04981,Aqua Classic Vortex 60ml 3MG,18,29,22,29,0,2,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04982,Aqua Classic Vortex 60ml 6MG,19,32,13,32,12,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04988,Aqua Salts Tobacco Hydra (Previously Gold) 30ml 50MG,25,50,4,50,20,0,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04989,Aqua Salts Classic Cyclone 30ml 35MG,23,50,30,50,17,17,1,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04993,Aqua Salts Classic Surge 30ml 35MG,16,41,41,4,0,2,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04995,Aqua Salts Classic Vortex 30ml 35MG,25,37,37,36,21,5,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04996,Aqua Salts Classic Vortex 30ml 50MG,17,29,29,6,14,20,0,0,0,0,0,0,0,0,0,Aqua,,E-liquid
J04997,Humble ICED Pee Wee Kiwi 120ml 0MG,11,12,12,0,0,10,10,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J04998,Humble ICED Pee Wee Kiwi 120ml 3MG,50,86,53,49,10,54,86,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J04999,Humble ICED Pee Wee Kiwi 120ml 6MG,23,45,15,15,0,15,45,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J05000,Humble ICED Sweater Puppets 120ml 0MG,5,14,14,0,1,2,1,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J05001,Humble ICED Sweater Puppets 120ml 3MG,37,82,18,23,36,82,25,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J05002,Humble ICED Sweater Puppets 120ml 6MG,22,36,20,12,28,36,15,0,0,0,0,0,0,0,0,Humble Juice Co,,E-liquid
J05004,Madman Crazy Grape 100ml 3MG,25,43,43,7,0,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05005,Madman Crazy Grape 100ml 6MG,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05007,Madman Crazy Orange 100ml 3MG,3,4,0,1,4,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05013,Madman Crazy Watermelon 100ml 3MG,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05016,Madman Crazy Strawberry 100ml 3MG,25,40,40,10,0,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05017,Madman Crazy Strawberry 100ml 6MG,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Madman,,E-liquid
J05019,Space Jam Curiosity 60ml 3MG,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05020,Space Jam Curiosity 60ml 6MG,8,14,14,0,0,1,0,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05022,Space Jam Pyxis 60ml 3MG,17,30,30,0,0,4,0,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05023,Space Jam Pyxis 60ml 6MG,7,11,11,0,0,4,6,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05028,Space Jam Moonfire 60ml 3MG,4,9,9,2,0,2,1,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05029,Space Jam Moonfire 60ml 6MG,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Space Jam,,E-liquid
J05033,To The Max ICE Apple 2x60ml 0MG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05034,To The Max ICE Apple 2x60ml 3MG,7,16,16,2,2,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05035,To The Max ICE Apple 2x60ml 6MG,9,39,39,3,1,3,1,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05037,To The Max ICE Mango Pineapple 2x60ml 3MG,40,118,118,36,4,1,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05038,To The Max ICE Mango Pineapple 2x60ml 6MG,22,47,47,18,2,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05040,To The Max ICE Strawberry Kiwi 2x60ml 3MG,89,110,110,67,0,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05041,To The Max ICE Strawberry Kiwi 2x60ml 6MG,34,58,58,10,0,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05043,To The Max Apple 2x60ml 3MG,35,49,40,49,48,3,0,0,0,0,0,0,0,0,0,To The Max,,E-liquid
J05044,To The Max Apple 2x60ml 6MG,11,27,27,10,2,0,3,0,0,0,0,0,0,0,0,To The Max,,E-liquid
J05046,To The Max Mango Pineapple 2x60ml 3MG,49,91,91,7,0,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05047,To The Max Mango Pineapple 2x60ml 6MG,16,43,43,2,4,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05049,To The Max Strawberry Kiwi 2x60ml 3MG,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05050,To The Max Strawberry Kiwi 2x60ml 6MG,19,51,51,17,4,5,0,0,0,0,0,0,0,0,0,To the Max,,E-liquid
J05051,Warning Salts Apple Pear Kiwi 30ml 35MG,54,85,85,58,68,4,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05052,Warning Salts Cherry Lime Slush 30ml 35MG,124,214,214,33,0,0,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05053,Warning Salts French Toast 30ml 35MG,26,53,53,27,21,2,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05054,Warning Salts Strawberry Watermelon Lemonade 30ml 35MG,17,22,0,22,19,9,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05056,Warning Apple Pear Kiwi 100ml 3MG,27,52,6,23,52,0,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05057,Warning Apple Pear Kiwi 100ml 6MG,17,38,0,12,38,2,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05058,Warning Cherry Lime Slush 100ml 0MG,5,8,8,0,0,1,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05059,Warning Cherry Lime Slush 100ml 3MG,63,133,101,14,133,3,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05060,Warning Cherry Lime Slush 100ml 6MG,34,96,96,20,20,1,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05061,Warning French Toast 100ml 0MG,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05062,Warning French Toast 100ml 3MG,50,84,0,15,84,0,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05063,Warning French Toast 100ml 6MG,24,37,0,10,37,0,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05064,Warning Strawberry Watermelon Lemonade 100ml 0MG,6,12,12,1,8,7,1,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05065,Warning Strawberry Watermelon Lemonade 100ml 3MG,46,105,35,38,105,7,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05066,Warning Strawberry Watermelon Lemonade 100ml 6MG,29,56,41,9,56,9,0,0,0,0,0,0,0,0,0,Warning,,E-liquid
J05068,Vaporesso Sky Solo Plus Replacement Glass Tube 8mL (Pack of 1),90,128,128,0,0,69,72,0,0,0,0,0,0,0,0,Vaporesso,,Replacement Glass
J05069,Jam It Boysenberry Waffle 100ml 3MG,29,34,34,24,0,0,0,0,0,0,0,0,0,0,0,Jam It,,E-liquid
J05070,Jam It Boysenberry Waffle 100ml 6MG,30,36,36,23,0,0,0,0,0,0,0,0,0,0,0,Jam It,,E-liquid
J05071,Jam It Raspberry Waffle 100ml 3MG,25,41,41,9,0,0,0,0,0,0,0,0,0,0,0,Jam It,,E-liquid
J05072,Jam It Raspberry Waffle 100ml 6MG,22,37,19,37,10,0,0,0,0,0,0,0,0,0,0,Jam It,,E-liquid
J05073,Watermelon Fiesta Bubblegum Splash 100ml 3MG,16,24,24,10,0,22,6,0,0,0,0,0,0,0,0,Watermelon Fiesta,,E-liquid
J05074,Watermelon Fiesta Bubblegum Splash 100ml 6MG,6,14,14,0,3,1,0,0,0,0,0,0,0,0,0,Watermelon Fiesta,,E-liquid
J05075,Watermelon Fiesta Sweet and Sour 100ml 3MG,40,50,47,23,0,0,50,0,0,0,0,0,0,0,0,Watermelon Fiesta,,E-liquid
J05076,Watermelon Fiesta Sweet and Sour 100ml 6MG,17,27,27,10,0,0,15,0,0,0,0,0,0,0,0,Watermelon Fiesta,,E-liquid
J05077,Vandy Vape Kylin M RTA Replacement Glass Tube 3mL,24,46,46,1,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,Replacement Glass
J05078,Vandy Vape Kylin M RTA Replacement Bubble Glass Tube 4.5mL,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,Vandy Vape,,Replacement Glass
J05079,Sengoku Ninja Man Salts 30ml 35MG,21,22,0,18,22,22,21,0,0,0,0,0,0,0,0,Sengoku Vapor,,E-liquid
J05080,Sengoku Ninja Man Salts 30ml 50MG,18,24,0,13,11,24,22,0,0,0,0,0,0,0,0,Sengoku Vapor,,E-liquid
J05081,Juice Head Salts Blueberry Lemon 30ml 25MG,153,246,133,40,122,246,226,0,0,0,0,0,0,0,0,Juice Head,,E-liquid
J05082,Juice Head Salts Blueberry Lemon 30ml 50MG,180,351,159,140,11,351,239,0,0,0,0,0,0,0,0,Juice Head,,E-liquid
J05084,Reds Apple Guava 60ml 0MG,9,16,2,9,3,16,13,0,0,0,0,0,0,0,0,Reds Apple E-Juice,,E-liquid
J05085,Reds Apple Guava 60ml 3MG,62,91,57,46,53,91,62,0,0,0,0,0,0,0,0,Reds Apple E-Juice,,E-liquid
J05086,Reds Apple Guava 60ml 6MG,40,64,46,23,55,64,12,0,0,0,0,0,0,0,0,Reds Apple E-Juice,,E-liquid
J05087,Reds Apple Guava ICED 60ml 0MG,10,17,8,12,8,17,3,0,0,0,0,0,0,0,0,Reds Apple E-Juice,,E-liquid
J05088,Reds Apple Guava ICED 60ml 3MG,83,179,84,60,81,179,10,0,0,0,0,0,0,0,0,Reds Apple E-Juice,,E-liquid
